item,itemLabel
http://www.wikidata.org/entity/Q3857273,Miguel Ángel Lunghi
http://www.wikidata.org/entity/Q3876134,Nicolás Boccuzzi
http://www.wikidata.org/entity/Q3951291,Rufino de Elizalde
http://www.wikidata.org/entity/Q3983875,Teodoro Bronzini
http://www.wikidata.org/entity/Q4018985,Wenceslao Paunero
http://www.wikidata.org/entity/Q4122225,José Alperovich
http://www.wikidata.org/entity/Q4122243,Juan Manuel Urtubey
http://www.wikidata.org/entity/Q4122381,Luis Beder Herrera
http://www.wikidata.org/entity/Q4137510,José Luis Gioja
http://www.wikidata.org/entity/Q4180986,Juan Felipe Ibarra
http://www.wikidata.org/entity/Q4198981,Héctor Icazuriaga
http://www.wikidata.org/entity/Q4245666,John William Cooke
http://www.wikidata.org/entity/Q4263301,Raúl Scalabrini Ortiz
http://www.wikidata.org/entity/Q4386768,Eduardo Rabossi
http://www.wikidata.org/entity/Q4389800,Jorge Abelardo Ramos
http://www.wikidata.org/entity/Q4403662,Miguel Ángel Zavala Ortiz
http://www.wikidata.org/entity/Q4407938,Francisco René Santucho
http://www.wikidata.org/entity/Q4408025,Jorge Sapag
http://www.wikidata.org/entity/Q4444918,Facundo Suárez
http://www.wikidata.org/entity/Q4476167,Patricia Walsh
http://www.wikidata.org/entity/Q1042620,Carlos Alberto Hogan y Costa
http://www.wikidata.org/entity/Q1098027,Claudio Federico Stegmann Pérez Millán
http://www.wikidata.org/entity/Q1160834,Daniel Giacomino
http://www.wikidata.org/entity/Q1162679,Daniel Scioli
http://www.wikidata.org/entity/Q1164744,Manuel Sadosky
http://www.wikidata.org/entity/Q1164999,Dante Caputo
http://www.wikidata.org/entity/Q1230972,Guillermo Cranwell
http://www.wikidata.org/entity/Q1237495,Domingo Matheu
http://www.wikidata.org/entity/Q1247160,Horacio Oyhanarte
http://www.wikidata.org/entity/Q1261399,Ricardo Alfonsín
http://www.wikidata.org/entity/Q1269826,Joaquín Samuel de Anchorena
http://www.wikidata.org/entity/Q1280001,Luis Juez
http://www.wikidata.org/entity/Q1291224,Eduardo Wilde
http://www.wikidata.org/entity/Q1371282,José López Rega
http://www.wikidata.org/entity/Q1394085,Martín Miguel de Güemes
http://www.wikidata.org/entity/Q1403170,Felipe Arana
http://www.wikidata.org/entity/Q1403237,Felipe Solá
http://www.wikidata.org/entity/Q1406665,Fernando Fernández de Córdova
http://www.wikidata.org/entity/Q1441894,Francisco Bollini
http://www.wikidata.org/entity/Q1442208,Francisco Seeber
http://www.wikidata.org/entity/Q1516697,Alfredo Gómez Morales
http://www.wikidata.org/entity/Q1519944,José Ignacio de Gorriti
http://www.wikidata.org/entity/Q1524240,Gildo Insfrán
http://www.wikidata.org/entity/Q1545289,Gregorio de Laferrère
http://www.wikidata.org/entity/Q1549225,Telésforo Ramos
http://www.wikidata.org/entity/Q1566440,Fabián Ríos
http://www.wikidata.org/entity/Q1588965,Julio Alak
http://www.wikidata.org/entity/Q1619796,Mario Bravo
http://www.wikidata.org/entity/Q1627240,Honorio Pueyrredon
http://www.wikidata.org/entity/Q1646739,José Luis Cantilo
http://www.wikidata.org/entity/Q1651330,Oscar Tascheret
http://www.wikidata.org/entity/Q1688025,Jerónimo Remorino
http://www.wikidata.org/entity/Q1703768,Jorge Asís
http://www.wikidata.org/entity/Q1703956,Jorge Zorreguieta
http://www.wikidata.org/entity/Q1709250,José Güemes
http://www.wikidata.org/entity/Q1709557,José P. Tamborini
http://www.wikidata.org/entity/Q1710451,Facundo Quiroga
http://www.wikidata.org/entity/Q1710644,Juan Schiaretti
http://www.wikidata.org/entity/Q1824988,Liliana Díaz Carreño
http://www.wikidata.org/entity/Q1876310,Luis Alberto Ammann
http://www.wikidata.org/entity/Q1876323,Luis Duhau
http://www.wikidata.org/entity/Q1895548,Albano Harguindeguy
http://www.wikidata.org/entity/Q1932658,Miguel Mukdise
http://www.wikidata.org/entity/Q1932735,Miguel Ángel Pichetto
http://www.wikidata.org/entity/Q5860064,Fernando Piragine Niveyro
http://www.wikidata.org/entity/Q5860194,Fernando Saguier
http://www.wikidata.org/entity/Q5860291,Fernando Sánchez
http://www.wikidata.org/entity/Q5860311,Fernando Terrera
http://www.wikidata.org/entity/Q5860800,Tomás Le Breton
http://www.wikidata.org/entity/Q5861942,Filemón Posse
http://www.wikidata.org/entity/Q5863024,Florencia Saintout
http://www.wikidata.org/entity/Q5865215,Francisco Beiró
http://www.wikidata.org/entity/Q5865380,Francisco Candioti
http://www.wikidata.org/entity/Q5865455,Francisco Civit
http://www.wikidata.org/entity/Q5865760,Francisco Gabrielli
http://www.wikidata.org/entity/Q5866065,Francisco J. Oliver
http://www.wikidata.org/entity/Q5866452,Francisco Julián Beazley
http://www.wikidata.org/entity/Q5866805,Francisco Montbrun
http://www.wikidata.org/entity/Q5664272,Emilio Molina
http://www.wikidata.org/entity/Q5664429,Aldo Cantoni
http://www.wikidata.org/entity/Q5664467,Aldo Neri
http://www.wikidata.org/entity/Q5664802,Alejandro Biondini
http://www.wikidata.org/entity/Q5664845,Alejandro Carbó
http://www.wikidata.org/entity/Q5664976,Alejandro Emilio Albarracín
http://www.wikidata.org/entity/Q5665422,Alejandro Ramos
http://www.wikidata.org/entity/Q5665742,Alejo Mallea
http://www.wikidata.org/entity/Q5665745,Alejo Nazarre
http://www.wikidata.org/entity/Q5666054,Alex Roberto Ziegler
http://www.wikidata.org/entity/Q5666639,Manuel Menchaca
http://www.wikidata.org/entity/Q5667299,Andrés Larroque
http://www.wikidata.org/entity/Q5667492,Alfredo Allende
http://www.wikidata.org/entity/Q5667566,Alfredo C. Ortiz
http://www.wikidata.org/entity/Q5667656,Alfredo Demarchi
http://www.wikidata.org/entity/Q5857789,Federico Pinedo
http://www.wikidata.org/entity/Q5857792,Federico Pinedo
http://www.wikidata.org/entity/Q5857798,Federico Polak
http://www.wikidata.org/entity/Q5857874,Federico Storani
http://www.wikidata.org/entity/Q5857913,Federico Zambianchi
http://www.wikidata.org/entity/Q5857933,Federico Álvarez de Toledo
http://www.wikidata.org/entity/Q5858176,Felipe Echazú
http://www.wikidata.org/entity/Q5858208,Horacio Guzmán
http://www.wikidata.org/entity/Q5858419,Felipe Santiago Cardoso
http://www.wikidata.org/entity/Q5858662,Fenelón Quintana
http://www.wikidata.org/entity/Q5858664,Fenelón de la Quintana
http://www.wikidata.org/entity/Q5859003,Fermín Javier de Aoiz
http://www.wikidata.org/entity/Q5859138,Fernando Alfaro (hacendado)
http://www.wikidata.org/entity/Q5859387,Fernando Chironi
http://www.wikidata.org/entity/Q5859575,Fernando Félix de Allende
http://www.wikidata.org/entity/Q5859724,Fernando Iglesias
http://www.wikidata.org/entity/Q5859741,Fernando Justo López de Zavalía
http://www.wikidata.org/entity/Q5859922,Fernando Miguel Suárez
http://www.wikidata.org/entity/Q5859972,Fernando Nadra
http://www.wikidata.org/entity/Q5955232,Julio Durval Fuentes
http://www.wikidata.org/entity/Q5955314,Julio Garro
http://www.wikidata.org/entity/Q5955510,Julio Mera Figueroa
http://www.wikidata.org/entity/Q5955545,Julio Moreno
http://www.wikidata.org/entity/Q5955633,Julio Pereyra
http://www.wikidata.org/entity/Q5955644,Julio Piumato
http://www.wikidata.org/entity/Q5955743,Julio Romero
http://www.wikidata.org/entity/Q5955790,Julio Silveira
http://www.wikidata.org/entity/Q5955832,Julio Torres
http://www.wikidata.org/entity/Q5955875,Julio Zamora
http://www.wikidata.org/entity/Q5956088,Julián González Salomón
http://www.wikidata.org/entity/Q5956140,Julián Martínez
http://www.wikidata.org/entity/Q5956865,Justiniano Posse
http://www.wikidata.org/entity/Q5956899,Justino Solari
http://www.wikidata.org/entity/Q5956946,Justo Correas
http://www.wikidata.org/entity/Q5971596,Laura Alonso
http://www.wikidata.org/entity/Q5972219,Leandro Despouy
http://www.wikidata.org/entity/Q5973183,Leonardo Obeid
http://www.wikidata.org/entity/Q5973344,Leonidas Echagüe
http://www.wikidata.org/entity/Q5973434,Leopoldo Basavilbaso
http://www.wikidata.org/entity/Q5973474,Leopoldo Moreau
http://www.wikidata.org/entity/Q5974658,Leónidas Anastasi
http://www.wikidata.org/entity/Q5975241,Lidoro Quinteros
http://www.wikidata.org/entity/Q5976380,Liliana Gurdulich
http://www.wikidata.org/entity/Q5976951,Lisandro Olmos
http://www.wikidata.org/entity/Q5976957,Lisandro Viale
http://www.wikidata.org/entity/Q5981873,Lucas Ghi
http://www.wikidata.org/entity/Q5981900,Lucas Luna Olmos
http://www.wikidata.org/entity/Q5982107,Luciano Leiva
http://www.wikidata.org/entity/Q5982145,Luciano Torrent
http://www.wikidata.org/entity/Q5982222,Lucio Alfredo Cornejo Linares
http://www.wikidata.org/entity/Q5982289,Lucio Lapeña
http://www.wikidata.org/entity/Q5982773,Luis Andreotti
http://www.wikidata.org/entity/Q5982872,Luis Barrionuevo
http://www.wikidata.org/entity/Q5982877,Luis Basterra
http://www.wikidata.org/entity/Q5983142,Luis Cruz
http://www.wikidata.org/entity/Q5983159,Luis Cándido Carballo
http://www.wikidata.org/entity/Q5983161,Luis Cárcamo
http://www.wikidata.org/entity/Q5983168,Luis D'Jallad
http://www.wikidata.org/entity/Q5983621,Luis Gutnisky
http://www.wikidata.org/entity/Q5983629,Luis Güemes
http://www.wikidata.org/entity/Q5983722,Luis José de la Peña
http://www.wikidata.org/entity/Q5983768,Luis Linares
http://www.wikidata.org/entity/Q5983791,Luis Lovari
http://www.wikidata.org/entity/Q5983868,Luis Marcó del Pont
http://www.wikidata.org/entity/Q5983905,Luis María Macaya
http://www.wikidata.org/entity/Q5984066,Luis Nougués
http://www.wikidata.org/entity/Q5984220,Luis Rafael Mac Kay
http://www.wikidata.org/entity/Q5984243,Luis Revol
http://www.wikidata.org/entity/Q5984296,Luis Rosado
http://www.wikidata.org/entity/Q5984489,Luis Zamora
http://www.wikidata.org/entity/Q5988731,Macedonio Graz
http://www.wikidata.org/entity/Q5992440,Manuel Bertrés
http://www.wikidata.org/entity/Q5992740,Manuel Derqui
http://www.wikidata.org/entity/Q5992750,Manuel Domingo Lucas Barbieri
http://www.wikidata.org/entity/Q5992854,Manuel Esteban Pizarro
http://www.wikidata.org/entity/Q5992882,Manuel Felipe Molina
http://www.wikidata.org/entity/Q5992986,Manuel Florencio Mantilla
http://www.wikidata.org/entity/Q5993110,Manuel Garrido
http://www.wikidata.org/entity/Q5993303,Manuel Ignacio Molina
http://www.wikidata.org/entity/Q5993326,Manuel J. Campos
http://www.wikidata.org/entity/Q5993379,Manuel José Olascoaga
http://www.wikidata.org/entity/Q5993452,Manuel Leiva
http://www.wikidata.org/entity/Q5993454,Manuel Lemos
http://www.wikidata.org/entity/Q5993505,Manuel Lucero
http://www.wikidata.org/entity/Q5993626,Manuel Martín Federico
http://www.wikidata.org/entity/Q5993921,Manuel Obarrio
http://www.wikidata.org/entity/Q5993934,Manuel Ordóñez
http://www.wikidata.org/entity/Q5994123,Manuel Quindimil
http://www.wikidata.org/entity/Q5994167,Manuel Ramón Alvarado
http://www.wikidata.org/entity/Q5995610,Marcelino Freyre
http://www.wikidata.org/entity/Q5995649,Marcelino Poblet
http://www.wikidata.org/entity/Q5995659,Marcelino Ugarte
http://www.wikidata.org/entity/Q5995765,Marcelo Coronel
http://www.wikidata.org/entity/Q5995804,Marcelo Fuentes
http://www.wikidata.org/entity/Q5995818,Marcelo Guinle
http://www.wikidata.org/entity/Q5995900,Marcelo Ramal
http://www.wikidata.org/entity/Q5996275,Marco Aurelio Avellaneda
http://www.wikidata.org/entity/Q5996660,Marcos N. Juárez
http://www.wikidata.org/entity/Q5996869,Mardonio Del Castillo
http://www.wikidata.org/entity/Q5996873,Mardoqueo Molina
http://www.wikidata.org/entity/Q5996876,Mardoqueo Molina y Bazán
http://www.wikidata.org/entity/Q5997724,Mariano Francisco Haedo
http://www.wikidata.org/entity/Q5997785,Mariano Iriarte
http://www.wikidata.org/entity/Q5997861,Mariano Narodowski
http://www.wikidata.org/entity/Q5997933,Mariano Saavedra
http://www.wikidata.org/entity/Q5997979,Mariano Valle
http://www.wikidata.org/entity/Q5998043,Mariano de Gordaliza
http://www.wikidata.org/entity/Q5998392,Mario Abel Amaya
http://www.wikidata.org/entity/Q5998398,Mario Agodino
http://www.wikidata.org/entity/Q5998457,Mario Armando Moine
http://www.wikidata.org/entity/Q5998475,Mario Atencio
http://www.wikidata.org/entity/Q5998566,Mario Cayota
http://www.wikidata.org/entity/Q5998599,Mario César Bertozzi
http://www.wikidata.org/entity/Q5998681,Mario Franco
http://www.wikidata.org/entity/Q5998731,Mario Gustavo Vignali
http://www.wikidata.org/entity/Q5998811,Mario Losada
http://www.wikidata.org/entity/Q5998866,Mario Mazzitelli
http://www.wikidata.org/entity/Q5998873,Mario Meoni
http://www.wikidata.org/entity/Q5998895,Mario Monteverde
http://www.wikidata.org/entity/Q5998934,Mario Oporto
http://www.wikidata.org/entity/Q5998981,Mario Pontaquarto
http://www.wikidata.org/entity/Q5999242,Marisa Arrúe
http://www.wikidata.org/entity/Q6002511,Martín Berho
http://www.wikidata.org/entity/Q6002638,Martín Gabriel Güemes
http://www.wikidata.org/entity/Q6002748,Martín Llaryora
http://www.wikidata.org/entity/Q6002912,Martín Torino
http://www.wikidata.org/entity/Q6003481,María Carolina Moisés
http://www.wikidata.org/entity/Q6003917,María Inés Pilatti Vergara
http://www.wikidata.org/entity/Q6004057,María José Lubertino
http://www.wikidata.org/entity/Q6004189,María Luisa Geiszer
http://www.wikidata.org/entity/Q6004482,María Rachid
http://www.wikidata.org/entity/Q6004526,María Rosa Díaz
http://www.wikidata.org/entity/Q6005867,Mateo Córdova
http://www.wikidata.org/entity/Q6005910,Mateo Luque
http://www.wikidata.org/entity/Q6006203,Matilde Menéndez
http://www.wikidata.org/entity/Q6006917,Mauricio D'Alessandro
http://www.wikidata.org/entity/Q6008485,Medardo Gallardo Valdez
http://www.wikidata.org/entity/Q6009463,Melchor Posse
http://www.wikidata.org/entity/Q6009659,Melitón Arroyo
http://www.wikidata.org/entity/Q6013903,Miguel Aníbal Tanco
http://www.wikidata.org/entity/Q6014069,Miguel Calixto del Corro
http://www.wikidata.org/entity/Q6014188,Miguel Culaciati
http://www.wikidata.org/entity/Q6014238,Miguel Díaz de la Peña
http://www.wikidata.org/entity/Q6014434,Miguel Goyena
http://www.wikidata.org/entity/Q6014517,Miguel Isa
http://www.wikidata.org/entity/Q6014687,Miguel Mario Campero
http://www.wikidata.org/entity/Q6014823,Miguel Méndez
http://www.wikidata.org/entity/Q6014999,Miguel Ragone
http://www.wikidata.org/entity/Q6015246,Miguel Unamuno
http://www.wikidata.org/entity/Q6015432,Miguel de Villegas
http://www.wikidata.org/entity/Q6015499,Miguel Ángel Alterach
http://www.wikidata.org/entity/Q6015912,Miguel Ángel Zamarini
http://www.wikidata.org/entity/Q6020704,Moisés Lebensohn
http://www.wikidata.org/entity/Q6020707,Moisés Oliva
http://www.wikidata.org/entity/Q6036199,Mónica Litza
http://www.wikidata.org/entity/Q6038465,Natalia Gambaro
http://www.wikidata.org/entity/Q6039644,Nelson Daniel Gleadell
http://www.wikidata.org/entity/Q6041007,Nereo Crovetto
http://www.wikidata.org/entity/Q6041843,Nicanor Albarellos
http://www.wikidata.org/entity/Q6042098,Nicolás Avellaneda y Tula
http://www.wikidata.org/entity/Q6042142,Nicolás Calvo
http://www.wikidata.org/entity/Q6042241,Nicolás Gallo
http://www.wikidata.org/entity/Q6042599,Nicolás Villanueva
http://www.wikidata.org/entity/Q6043131,Nina Pelozo
http://www.wikidata.org/entity/Q6043332,Nito Artaza
http://www.wikidata.org/entity/Q6044777,Norberto Antoni
http://www.wikidata.org/entity/Q6047447,Néstor Mario Rapanelli
http://www.wikidata.org/entity/Q6048647,Octavio Gondra
http://www.wikidata.org/entity/Q6048699,Octavio Sergio Pico
http://www.wikidata.org/entity/Q6049818,Olga Inés Brizuela y Doria
http://www.wikidata.org/entity/Q6049849,Olga Riutort
http://www.wikidata.org/entity/Q6052343,Orestes Tomás Ghioldi
http://www.wikidata.org/entity/Q6053778,Oscar Camilión
http://www.wikidata.org/entity/Q6053944,Oscar Parrilli
http://www.wikidata.org/entity/Q6053949,Oscar Perassi
http://www.wikidata.org/entity/Q6054268,Osvaldo Magnasco
http://www.wikidata.org/entity/Q6054286,Osvaldo Nemirovsci
http://www.wikidata.org/entity/Q6055765,Pablo Andersen
http://www.wikidata.org/entity/Q6056325,Pablo Piana
http://www.wikidata.org/entity/Q6056500,Pablo Torello
http://www.wikidata.org/entity/Q6065421,Pascual Diez de Andino
http://www.wikidata.org/entity/Q6065492,Pascual Rosas
http://www.wikidata.org/entity/Q6066613,Patricia Vaca Narvaja
http://www.wikidata.org/entity/Q6066681,Patricio Diez
http://www.wikidata.org/entity/Q6068087,Pedro Alejandrino Centeno
http://www.wikidata.org/entity/Q6068146,Pedro Antonio Echagüe
http://www.wikidata.org/entity/Q6068171,Pedro Anzorena
http://www.wikidata.org/entity/Q6068223,Pedro Azcoiti
http://www.wikidata.org/entity/Q6068363,Pedro Buitrago
http://www.wikidata.org/entity/Q6068731,Pedro F. Marcattini
http://www.wikidata.org/entity/Q6069015,Pedro Groppo
http://www.wikidata.org/entity/Q6069019,Pedro Guillermo Ángel Guastavino
http://www.wikidata.org/entity/Q6069114,Pedro Igarzábal
http://www.wikidata.org/entity/Q6069131,Pedro Ignacio Urrejola
http://www.wikidata.org/entity/Q6069205,Pedro José Frías
http://www.wikidata.org/entity/Q6069209,Pedro José Frías
http://www.wikidata.org/entity/Q6069237,Pedro José Pérez
http://www.wikidata.org/entity/Q6069333,Pedro Lucas Funes
http://www.wikidata.org/entity/Q6069611,Pedro Nolasco Ortiz
http://www.wikidata.org/entity/Q6069920,Pedro Ramón Alcorta
http://www.wikidata.org/entity/Q6070106,Pedro Salvatori
http://www.wikidata.org/entity/Q6093861,Pío Achával
http://www.wikidata.org/entity/Q6093884,Pío Giraudi
http://www.wikidata.org/entity/Q6097606,Rafael Martínez Raymonda
http://www.wikidata.org/entity/Q6098136,Rafael de la Plaza
http://www.wikidata.org/entity/Q6099388,Ramón Adrián Araujo
http://www.wikidata.org/entity/Q6099399,Ramón Alberto Trejo Noel
http://www.wikidata.org/entity/Q6099569,Ramón Edgardo Acuña
http://www.wikidata.org/entity/Q6099614,Ramón Febre
http://www.wikidata.org/entity/Q6099671,Ramón Gil Navarro
http://www.wikidata.org/entity/Q6099692,Ramón Gómez
http://www.wikidata.org/entity/Q6101056,Raúl Barón Biza
http://www.wikidata.org/entity/Q6101098,Raúl Carranza
http://www.wikidata.org/entity/Q6101123,Raúl Colombres
http://www.wikidata.org/entity/Q6101140,Raúl Damonte Taborda
http://www.wikidata.org/entity/Q6101285,Raúl Lucio Uranga
http://www.wikidata.org/entity/Q6101318,Raúl Matera
http://www.wikidata.org/entity/Q6101343,Raúl Nicandro Morales
http://www.wikidata.org/entity/Q6101359,Raúl Patricio Solanas
http://www.wikidata.org/entity/Q6101370,Raúl Piacenza
http://www.wikidata.org/entity/Q6101418,Raúl Romero Feris
http://www.wikidata.org/entity/Q6104042,Regis Martínez
http://www.wikidata.org/entity/Q6105768,René Salamanca
http://www.wikidata.org/entity/Q6106555,Restituto Zenarruza
http://www.wikidata.org/entity/Q6107445,Reynaldo Pastor
http://www.wikidata.org/entity/Q6107976,Ricardo Aldao
http://www.wikidata.org/entity/Q6107981,Ricardo Andreau
http://www.wikidata.org/entity/Q6108011,Ricardo Barrios Arrechea
http://www.wikidata.org/entity/Q6108015,Ricardo Belisle
http://www.wikidata.org/entity/Q6108028,Ricardo Biazzi
http://www.wikidata.org/entity/Q6108050,Ricardo Buryaile
http://www.wikidata.org/entity/Q6108054,Ricardo Bussi
http://www.wikidata.org/entity/Q6108064,Ricardo Campero
http://www.wikidata.org/entity/Q6108110,Ricardo Cuccovillo
http://www.wikidata.org/entity/Q6108116,Ricardo César Guardo
http://www.wikidata.org/entity/Q6108136,Ricardo Echegaray
http://www.wikidata.org/entity/Q6108248,Ricardo Jaime
http://www.wikidata.org/entity/Q6108557,Ricardo Zavala Ortiz
http://www.wikidata.org/entity/Q6108929,Rinaldo Viviani
http://www.wikidata.org/entity/Q6109589,Roberto Atencia
http://www.wikidata.org/entity/Q6109670,Roberto Costa
http://www.wikidata.org/entity/Q6109701,Roberto Domínguez
http://www.wikidata.org/entity/Q6109803,Roberto Huerta
http://www.wikidata.org/entity/Q6109938,Roberto Porretti
http://www.wikidata.org/entity/Q6110034,Roberto Ulloa
http://www.wikidata.org/entity/Q6110447,Rodolfo Acuña
http://www.wikidata.org/entity/Q6110494,Rodolfo Díaz
http://www.wikidata.org/entity/Q6110505,Rodolfo Freyre
http://www.wikidata.org/entity/Q6110507,Rodolfo Frigeri
http://www.wikidata.org/entity/Q6110510,Rodolfo Gabrielli
http://www.wikidata.org/entity/Q6110540,Rodolfo Lehmann
http://www.wikidata.org/entity/Q6110568,Rodolfo Ortega Peña
http://www.wikidata.org/entity/Q6110593,Rodolfo Sierra
http://www.wikidata.org/entity/Q6111217,Rolando Ghisani
http://www.wikidata.org/entity/Q6111612,Román Subiza
http://www.wikidata.org/entity/Q6112058,Roque Carranza
http://www.wikidata.org/entity/Q6112271,Rosa de Jesús Pescatore de Tarantini
http://www.wikidata.org/entity/Q6112453,Rosauro Doncel
http://www.wikidata.org/entity/Q6112517,Rosendo Fraga
http://www.wikidata.org/entity/Q6112534,Rosendo María Fraga
http://www.wikidata.org/entity/Q6113096,Rubens Íscaro
http://www.wikidata.org/entity/Q6113184,Rubén Campos
http://www.wikidata.org/entity/Q6113346,Rubén Rivarola
http://www.wikidata.org/entity/Q6113428,Rudecindo Roca
http://www.wikidata.org/entity/Q6113511,Rufino Cossio
http://www.wikidata.org/entity/Q6113531,Rufino Varela
http://www.wikidata.org/entity/Q6113696,Ruperto Eduardo Godoy
http://www.wikidata.org/entity/Q6113704,Ruperto Godoy
http://www.wikidata.org/entity/Q6117606,Salustiano Zavalía
http://www.wikidata.org/entity/Q6117642,Salvador Benedit
http://www.wikidata.org/entity/Q6117714,Salvador Maciá
http://www.wikidata.org/entity/Q6117776,Salvador Sallarés
http://www.wikidata.org/entity/Q6118179,Samuel Molina
http://www.wikidata.org/entity/Q6120831,Santiago Baibiene
http://www.wikidata.org/entity/Q6120872,Santiago Cortínez
http://www.wikidata.org/entity/Q6121093,Santiago Pinasco
http://www.wikidata.org/entity/Q6121246,Santiago de Palacio
http://www.wikidata.org/entity/Q6122087,Saturnino Funes
http://www.wikidata.org/entity/Q6122280,Saúl Bouer
http://www.wikidata.org/entity/Q6125227,Serapión de Arteaga
http://www.wikidata.org/entity/Q6125312,Sergio Alvarado
http://www.wikidata.org/entity/Q6125423,Sergio F. Abrevaya
http://www.wikidata.org/entity/Q6126436,Severo Eizaguirre
http://www.wikidata.org/entity/Q6128415,Silvana Myriam Giudici
http://www.wikidata.org/entity/Q6166296,Walter Wayar
http://www.wikidata.org/entity/Q6172735,Álvaro Barros
http://www.wikidata.org/entity/Q6173148,Ángel Fernández Blanco
http://www.wikidata.org/entity/Q6173284,Ángel Machado
http://www.wikidata.org/entity/Q6173542,Ángel V. Baulina
http://www.wikidata.org/entity/Q6174514,Ítalo F. Occhiluppo
http://www.wikidata.org/entity/Q6277643,Jorge Altamira
http://www.wikidata.org/entity/Q6277681,Jorge Argüello
http://www.wikidata.org/entity/Q6277772,Jorge Pedro Busti
http://www.wikidata.org/entity/Q6277842,Mario Jorge Colazo
http://www.wikidata.org/entity/Q6278403,Jorge Obeid
http://www.wikidata.org/entity/Q6278814,Jorge de la Rúa
http://www.wikidata.org/entity/Q6291756,José Camilo Paz
http://www.wikidata.org/entity/Q6292122,José Emilio Lunghi
http://www.wikidata.org/entity/Q6292150,José Eugenio Tello
http://www.wikidata.org/entity/Q6292519,José Ignacio Rucci
http://www.wikidata.org/entity/Q6292520,José Ignacio Thames
http://www.wikidata.org/entity/Q6293317,José María Ramos Mejía
http://www.wikidata.org/entity/Q6293366,José María del Campo
http://www.wikidata.org/entity/Q6293658,José Pampuro
http://www.wikidata.org/entity/Q6294145,José Antonio Vaquero
http://www.wikidata.org/entity/Q6298769,Juan Agustín Augier
http://www.wikidata.org/entity/Q6298902,Juan Argerich
http://www.wikidata.org/entity/Q6298935,Juan B. Justo
http://www.wikidata.org/entity/Q6298999,Juan Bautista Paz
http://www.wikidata.org/entity/Q6299020,Juan Bautista Yofre
http://www.wikidata.org/entity/Q6299395,Juan Carlos Romero
http://www.wikidata.org/entity/Q6299470,Juan Emiliano Carulla
http://www.wikidata.org/entity/Q6300262,Juan Luis Manzur
http://www.wikidata.org/entity/Q6300652,Juan Pablo Cafiero
http://www.wikidata.org/entity/Q6300884,Juan Rege Corvalán
http://www.wikidata.org/entity/Q6303405,Judith Forstmann
http://www.wikidata.org/entity/Q6307416,Julián Obiglio
http://www.wikidata.org/entity/Q6309249,Julio César Saguier
http://www.wikidata.org/entity/Q6309352,Julio Irazusta
http://www.wikidata.org/entity/Q6309428,Julio Miranda
http://www.wikidata.org/entity/Q6309576,Julio de Vido
http://www.wikidata.org/entity/Q6381281,Alberto Aybar Augier
http://www.wikidata.org/entity/Q6388637,Arnoldo Aníbal Castillo
http://www.wikidata.org/entity/Q6389305,María José Bongiorno
http://www.wikidata.org/entity/Q6389448,Arturo Zanichelli
http://www.wikidata.org/entity/Q6395631,Benjamín Villafañe Chaves
http://www.wikidata.org/entity/Q6400525,Calixto Maldonado
http://www.wikidata.org/entity/Q6404212,Carlos Grosso
http://www.wikidata.org/entity/Q6429297,Emilio Mihura
http://www.wikidata.org/entity/Q6436403,Francisco Cabrera
http://www.wikidata.org/entity/Q6436716,Francisco Paso
http://www.wikidata.org/entity/Q6444699,Horacio Morixe
http://www.wikidata.org/entity/Q6454368,José Ignacio Grela
http://www.wikidata.org/entity/Q6454423,José Julián Pérez
http://www.wikidata.org/entity/Q6456064,Juan Manuel Casella
http://www.wikidata.org/entity/Q6504504,Juan Stefanich
http://www.wikidata.org/entity/Q6527143,Leopoldo Bravo
http://www.wikidata.org/entity/Q6527168,Leopoldo Melo
http://www.wikidata.org/entity/Q6547740,Liliana Fellner
http://www.wikidata.org/entity/Q6547754,Liliana Negre de Alonso
http://www.wikidata.org/entity/Q6553522,Martín Lousteau
http://www.wikidata.org/entity/Q6554661,Lino Barañao
http://www.wikidata.org/entity/Q6700387,Luis Brandoni
http://www.wikidata.org/entity/Q6700411,Luis Carlos Gómez Centurión
http://www.wikidata.org/entity/Q6700475,Luis Dellepiane
http://www.wikidata.org/entity/Q6700977,Luis Patti
http://www.wikidata.org/entity/Q6700989,Luis Petcoff Naidenoff
http://www.wikidata.org/entity/Q6701193,Luis Alberto Viana
http://www.wikidata.org/entity/Q6752402,Manuel Antín
http://www.wikidata.org/entity/Q6752411,Manuel Argerich
http://www.wikidata.org/entity/Q6757859,Marcos Balcarce
http://www.wikidata.org/entity/Q6762329,Mariano Cabal
http://www.wikidata.org/entity/Q6762419,Mariano Vera
http://www.wikidata.org/entity/Q6763895,Marina Riofrío
http://www.wikidata.org/entity/Q6764548,Mario Domingo Barletta
http://www.wikidata.org/entity/Q6764636,Mario Daniele
http://www.wikidata.org/entity/Q6765031,Mario Das Neves
http://www.wikidata.org/entity/Q6777833,Martín Sabbatella
http://www.wikidata.org/entity/Q6781944,María Colombo de Acevedo
http://www.wikidata.org/entity/Q6781999,María Eugenia Bielsa
http://www.wikidata.org/entity/Q6782004,María Eugenia Vidal
http://www.wikidata.org/entity/Q6782043,María Julia Alsogaray
http://www.wikidata.org/entity/Q6782046,María Laura Leguizamón
http://www.wikidata.org/entity/Q6844637,Miguel Laurencena
http://www.wikidata.org/entity/Q6844641,Miguel Lifschitz
